user_id,session_id,first_purchase_date,subscription_type,event_date,user_journey
465663,3585427,"2023-01-17 19:29:24",Annualy,"2023-01-17 19:28:00",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
465719,3516031,"2023-01-19 14:09:08",Annualy,"2023-01-11 14:26:20","Homepage-Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks-Career tracks-Career tracks-Homepage-Career tracks-Homepage-Homepage-Career tracks-Career tracks-Career tracks-Other-Career tracks-Career tracks-Homepage-Career tracks-Homepage-Career tracks"
465719,3558923,"2023-01-19 14:09:08",Annualy,"2023-01-15 18:49:42","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Homepage-Sign up"
465719,3615284,"2023-01-19 14:09:08",Annualy,"2023-01-19 14:05:22",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465730,3559486,"2023-01-18 18:27:59",Annualy,"2023-01-15 20:02:29","Sign up-Sign up-Sign up-Sign up-Homepage-Sign up"
465730,3559902,"2023-01-18 18:27:59",Annualy,"2023-01-15 21:06:54","Log in-Log in"
465730,3601457,"2023-01-18 18:27:59",Annualy,"2023-01-18 17:22:47","Log in-Log in"
465730,3602277,"2023-01-18 18:27:59",Annualy,"2023-01-18 18:14:27",Checkout-Checkout-Checkout-Checkout
465730,3602327,"2023-01-18 18:27:59",Annualy,"2023-01-18 18:17:41",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465730,3602338,"2023-01-18 18:27:59",Annualy,"2023-01-18 18:26:32",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465740,3559783,"2023-01-26 17:25:30",Annualy,"2023-01-15 20:50:26","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
465740,3560014,"2023-01-26 17:25:30",Annualy,"2023-01-15 21:22:21","Log in-Log in-Log in-Log in-Homepage-Log in"
465740,3583013,"2023-01-26 17:25:30",Annualy,"2023-01-17 17:19:17","Log in-Log in-Log in-Log in"
465740,3586360,"2023-01-26 17:25:30",Annualy,"2023-01-17 20:33:57","Log in-Log in-Log in-Log in-Log in-Log in"
465740,3619733,"2023-01-26 17:25:30",Annualy,"2023-01-19 19:15:08","Log in-Log in-Log in-Log in"
465740,3716170,"2023-01-26 17:25:30",Annualy,"2023-01-26 17:23:40",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465748,3560005,"2023-01-19 12:04:56",Annualy,"2023-01-15 21:20:44","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
465748,3612498,"2023-01-19 12:04:56",Annualy,"2023-01-19 10:58:23","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
465748,3613318,"2023-01-19 12:04:56",Annualy,"2023-01-19 11:49:34",Checkout-Checkout
465748,3613572,"2023-01-19 12:04:56",Annualy,"2023-01-19 12:03:01",Checkout-Checkout-Checkout-Checkout
465756,3560401,"2023-01-16 22:33:45",Annualy,"2023-01-15 22:26:14",Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Other-Courses
465756,3560409,"2023-01-16 22:33:45",Annualy,"2023-01-15 22:27:13","Sign up-Sign up-Sign up-Sign up-Courses-Sign up"
465756,3571380,"2023-01-16 22:33:45",Annualy,"2023-01-16 21:35:50",Checkout-Checkout
465756,3571410,"2023-01-16 22:33:45",Annualy,"2023-01-16 21:39:11",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
465756,3571563,"2023-01-16 22:33:45",Annualy,"2023-01-16 22:07:18",Checkout-Checkout
465756,3571698,"2023-01-16 22:33:45",Annualy,"2023-01-16 22:26:47",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465756,3571729,"2023-01-16 22:33:45",Annualy,"2023-01-16 22:32:39",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465781,3561211,"2023-02-06 03:53:02",Annualy,"2023-01-16 01:34:16","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Courses-Sign up-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Other-Career track certificate"
465781,3561550,"2023-02-06 03:53:02",Annualy,"2023-01-16 02:34:58","Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Resource center-Career tracks-Career tracks-Resource center-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Other-Career track certificate"
465781,3867160,"2023-02-06 03:53:02",Annualy,"2023-02-05 18:00:16","Pricing-Checkout-Homepage-Pricing-Homepage-Homepage-Log in-Log in"
465781,3870813,"2023-02-06 03:53:02",Annualy,"2023-02-06 03:30:58","Log in-Log in-Homepage-Log in-Checkout-Homepage-Pricing-Checkout"
465781,3870818,"2023-02-06 03:53:02",Annualy,"2023-02-06 03:51:59",Checkout-Checkout-Checkout-Checkout
465804,3552615,"2023-01-16 05:46:27",Annualy,"2023-01-15 02:04:08","Pricing-Sign up"
465804,3562356,"2023-01-16 05:46:27",Annualy,"2023-01-16 04:52:32","Sign up-Sign up"
465804,3562359,"2023-01-16 05:46:27",Annualy,"2023-01-16 04:53:05",Pricing-Checkout
465804,3562366,"2023-01-16 05:46:27",Annualy,"2023-01-16 04:53:46",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465804,3562718,"2023-01-16 05:46:27",Annualy,"2023-01-16 05:46:08",Coupon-Coupon-Coupon-Coupon
465807,3562493,"2023-01-16 10:51:33",Annualy,"2023-01-16 05:16:14","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
465807,3565429,"2023-01-16 10:51:33",Annualy,"2023-01-16 10:48:40",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465840,3564108,"2023-02-20 12:07:50",Monthly,"2023-01-16 08:34:59","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Courses-Sign up-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks"
465840,3750637,"2023-02-20 12:07:50",Monthly,"2023-01-29 10:06:04","Log in-Log in-Log in-Log in"
465840,3786524,"2023-02-20 12:07:50",Monthly,"2023-01-31 14:44:26","Log in-Log in-Log in-Log in-Log in-Log in"
465840,3786773,"2023-02-20 12:07:50",Monthly,"2023-01-31 14:58:10",Checkout-Checkout
465840,3826915,"2023-02-20 12:07:50",Monthly,"2023-02-02 08:45:20","Log in-Log in"
465840,3831303,"2023-02-20 12:07:50",Monthly,"2023-02-02 14:33:18","Log in-Log in-Log in-Log in-Sign up-Log in-Pricing-Sign up-Career tracks-Pricing-Homepage-Career tracks"
465840,4002715,"2023-02-20 12:07:50",Monthly,"2023-02-16 06:46:26","Log in-Log in-Log in-Log in-Log in-Log in"
465840,4002821,"2023-02-20 12:07:50",Monthly,"2023-02-16 06:56:55","Log in-Log in"
465840,4022001,"2023-02-20 12:07:50",Monthly,"2023-02-17 13:42:50","Log in-Log in"
465840,4054837,"2023-02-20 12:07:50",Monthly,"2023-02-20 10:54:24","Log in-Log in"
465840,4054994,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:08:53","Log in-Log in"
465840,4054996,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:09:35",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465840,4055006,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:10:38",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465840,4055014,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:11:34",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465840,4055032,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:13:01",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465840,4055051,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:14:47",Checkout-Checkout
465840,4055056,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:15:48",Checkout-Checkout
465840,4055073,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:18:02",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465840,4055163,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:25:17","Log in-Log in"
465840,4055301,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:34:26",Checkout-Checkout
465840,4056551,"2023-02-20 12:07:50",Monthly,"2023-02-20 11:56:52",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465840,4057414,"2023-02-20 12:07:50",Monthly,"2023-02-20 12:02:36",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465840,4057737,"2023-02-20 12:07:50",Monthly,"2023-02-20 12:04:58",Checkout-Checkout
465840,4058018,"2023-02-20 12:07:50",Monthly,"2023-02-20 12:07:14",Checkout-Checkout-Checkout-Checkout
465848,3553541,"2023-01-16 10:01:00",Annualy,"2023-01-15 05:30:28","Career tracks-Career tracks-Career tracks-Sign up"
465848,3559212,"2023-01-16 10:01:00",Annualy,"2023-01-15 19:39:34","Career tracks-Pricing"
465848,3559426,"2023-01-16 10:01:00",Annualy,"2023-01-15 19:53:56","Career tracks-Career tracks-Courses-Courses-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Sign up"
465848,3564434,"2023-01-16 10:01:00",Annualy,"2023-01-16 09:11:00","Career track certificate-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate"
465848,3564468,"2023-01-16 10:01:00",Annualy,"2023-01-16 09:14:50","Career tracks-Courses"
465848,3564471,"2023-01-16 10:01:00",Annualy,"2023-01-16 09:15:02","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Career tracks-Sign up"
465848,3564809,"2023-01-16 10:01:00",Annualy,"2023-01-16 09:51:40","Log in-Log in-Log in-Log in"
465848,3564824,"2023-01-16 10:01:00",Annualy,"2023-01-16 09:52:31","Log in-Log in-Log in-Log in-Log in-Log in-Pricing-Log in"
465848,3564852,"2023-01-16 10:01:00",Annualy,"2023-01-16 09:56:25",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465867,3561010,"2023-01-22 18:25:05",Monthly,"2023-01-16 00:30:49","Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Other-Success stories-Other-Other-Resource center-Other-Other-Resource center-Resource center-Other-Career tracks-Resource center-Career tracks-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Homepage-Career tracks"
465867,3565548,"2023-01-22 18:25:05",Monthly,"2023-01-16 11:00:10","Sign up-Sign up-Sign up-Sign up-Pricing-Sign up-Pricing-Sign up-Success stories-Pricing-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories"
465867,3656646,"2023-01-22 18:25:05",Monthly,"2023-01-22 18:23:48",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465874,3565886,"2023-01-16 11:47:59",Annualy,"2023-01-16 11:36:56",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
465998,3570636,"2023-01-18 20:11:39",Annualy,"2023-01-16 20:22:02","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
465998,3570885,"2023-01-18 20:11:39",Annualy,"2023-01-16 20:31:51","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
465998,3571403,"2023-01-18 20:11:39",Annualy,"2023-01-16 21:38:13","Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
465998,3590584,"2023-01-18 20:11:39",Annualy,"2023-01-18 03:58:47",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465998,3590730,"2023-01-18 20:11:39",Annualy,"2023-01-18 04:15:37",Checkout-Checkout
465998,3602099,"2023-01-18 20:11:39",Annualy,"2023-01-18 18:05:21",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
465998,3602521,"2023-01-18 20:11:39",Annualy,"2023-01-18 18:31:40",Checkout-Checkout-Checkout-Checkout
466030,3382073,"2023-01-17 17:04:45",Annualy,"2022-12-31 23:50:25","Course certificate-Courses-Course certificate-Course certificate-Course certificate-Course certificate-Courses-Course certificate"
466030,3572966,"2023-01-17 17:04:45",Annualy,"2023-01-17 02:19:06","Homepage-Sign up"
466030,3572977,"2023-01-17 17:04:45",Annualy,"2023-01-17 02:19:28","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
466030,3582431,"2023-01-17 17:04:45",Annualy,"2023-01-17 16:56:46",Coupon-Coupon
466030,3582560,"2023-01-17 17:04:45",Annualy,"2023-01-17 16:59:26",Checkout-Checkout
466030,3582642,"2023-01-17 17:04:45",Annualy,"2023-01-17 17:02:48",Coupon-Coupon
466043,3573174,"2023-01-29 03:16:42",Annualy,"2023-01-17 02:55:28","Homepage-Other-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Resource center-Course certificate-Pricing-Resource center-Sign up-Pricing-Homepage-Sign up"
466043,3573198,"2023-01-29 03:16:42",Annualy,"2023-01-17 03:01:01","Career tracks-Sign up-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Homepage-Courses-Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Career tracks-Homepage-Career tracks"
466043,3573589,"2023-01-29 03:16:42",Annualy,"2023-01-17 04:13:06","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
466043,3595716,"2023-01-29 03:16:42",Annualy,"2023-01-18 11:24:17","Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Homepage-Career tracks-Homepage-Homepage-Resource center-Homepage-Homepage-Resource center-Courses-Courses-Courses-Courses-Homepage-Courses"
466043,3607232,"2023-01-29 03:16:42",Annualy,"2023-01-19 02:55:46","Career tracks-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks"
466043,3607276,"2023-01-29 03:16:42",Annualy,"2023-01-19 03:00:00","Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Career tracks-Resource center-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Success stories-Career tracks-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Success stories-Other-Success stories-Homepage-Other-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Checkout-Homepage-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Homepage-Pricing"
466043,3607338,"2023-01-29 03:16:42",Annualy,"2023-01-19 03:08:21","Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Resource center-Career track certificate-Resource center-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Other-Career track certificate-Blog-Other-Homepage-Blog-Homepage-Homepage-Homepage-Homepage"
466043,3607432,"2023-01-29 03:16:42",Annualy,"2023-01-19 03:24:19","Log in-Log in-Pricing-Log in-Pricing-Checkout-Pricing-Checkout-Homepage-Pricing"
466043,3607696,"2023-01-29 03:16:42",Annualy,"2023-01-19 03:48:07","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
466043,3664198,"2023-01-29 03:16:42",Annualy,"2023-01-23 09:57:36","Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Career tracks-Homepage-Courses"
466043,3735955,"2023-01-29 03:16:42",Annualy,"2023-01-28 05:49:00","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
466043,3738516,"2023-01-29 03:16:42",Annualy,"2023-01-28 11:28:44","Log in-Log in-Log in-Log in"
466043,3739955,"2023-01-29 03:16:42",Annualy,"2023-01-28 14:18:44","Career tracks-Career tracks-Sign up-Career tracks-Homepage-Sign up"
466043,3747451,"2023-01-29 03:16:42",Annualy,"2023-01-29 03:11:59","Log in-Log in-Log in-Log in"
466043,3747470,"2023-01-29 03:16:42",Annualy,"2023-01-29 03:15:39",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
466071,3575080,"2023-01-30 06:46:22",Monthly,"2023-01-17 07:31:26","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Homepage-Sign up"
466071,3651168,"2023-01-30 06:46:22",Monthly,"2023-01-22 07:15:39","Log in-Log in"
466071,3757513,"2023-01-30 06:46:22",Monthly,"2023-01-29 20:49:24","Log in-Log in-Log in-Log in"
466071,3762218,"2023-01-30 06:46:22",Monthly,"2023-01-30 06:42:24",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
466109,3576816,"2023-01-30 15:26:27",Annualy,"2023-01-17 10:37:43","Sign up-Sign up-Other-Sign up"
466109,3767913,"2023-01-30 15:26:27",Annualy,"2023-01-30 14:48:12","Log in-Log in"
466109,3768449,"2023-01-30 15:26:27",Annualy,"2023-01-30 15:25:42",Coupon-Coupon-Coupon-Coupon
466111,3576976,"2023-01-18 09:12:50",Monthly,"2023-01-17 10:56:26","Sign up-Sign up-Sign up-Sign up-Homepage-Sign up"
466111,3594039,"2023-01-18 09:12:50",Monthly,"2023-01-18 09:03:19",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
466117,3574420,"2023-01-19 16:22:57",Monthly,"2023-01-17 06:17:33",Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Checkout-Homepage-Pricing
466117,3577282,"2023-01-19 16:22:57",Monthly,"2023-01-17 11:21:42",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Pricing-Checkout
466117,3595085,"2023-01-19 16:22:57",Monthly,"2023-01-18 10:30:22",Pricing-Checkout
466117,3617166,"2023-01-19 16:22:57",Monthly,"2023-01-19 16:01:14","Checkout-Checkout-Checkout-Checkout-Pricing-Checkout-Pricing-Pricing-Career tracks-Pricing-Career tracks-Career tracks-Homepage-Career tracks"
466119,3577357,"2023-01-19 12:26:32",Annualy,"2023-01-17 11:30:15","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Career tracks"
466119,3596238,"2023-01-19 12:26:32",Annualy,"2023-01-18 12:12:12","Log in-Log in-Log in-Log in-Log in-Log in-Courses-Log in-Courses-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Career track certificate-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses"
466119,3604106,"2023-01-19 12:26:32",Annualy,"2023-01-18 20:59:04",Coupon-Coupon
466119,3604930,"2023-01-19 12:26:32",Annualy,"2023-01-18 22:06:41",Other-Other-Other-Other-Other-Other
466119,3613870,"2023-01-19 12:26:32",Annualy,"2023-01-19 12:24:50",Coupon-Coupon
466154,3579307,"2023-01-18 18:41:37",Annualy,"2023-01-17 14:27:56","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Homepage-Sign up"
466154,3584974,"2023-01-18 18:41:37",Annualy,"2023-01-17 18:57:53","Resource center-Other-Resource center-Resource center-Homepage-Resource center"
466154,3602573,"2023-01-18 18:41:37",Annualy,"2023-01-18 18:35:07","Log in-Log in-Log in-Log in"
466154,3602604,"2023-01-18 18:41:37",Annualy,"2023-01-18 18:38:40",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
466168,3580459,"2023-01-17 15:35:00",Annualy,"2023-01-17 15:28:03",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
466193,3582292,"2023-01-17 16:50:00",Annualy,"2023-01-17 16:48:37",Coupon-Coupon-Coupon-Coupon
466193,3582297,"2023-01-17 16:50:00",Annualy,"2023-01-17 16:48:53",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
466212,3583733,"2023-01-17 17:55:13",Annualy,"2023-01-17 17:47:52",Coupon-Coupon
466212,3583738,"2023-01-17 17:55:13",Annualy,"2023-01-17 17:54:33",Coupon-Coupon
466215,3584314,"2023-01-19 17:59:29",Monthly,"2023-01-17 18:16:29","Sign up-Sign up-Sign up-Sign up-Homepage-Sign up"
466215,3618821,"2023-01-19 17:59:29",Monthly,"2023-01-19 17:56:10",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
466220,3580822,"2023-01-19 12:45:56",Monthly,"2023-01-17 15:48:52",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Pricing-Checkout-Homepage-Pricing
466220,3584877,"2023-01-19 12:45:56",Monthly,"2023-01-17 18:51:13","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Sign up-Homepage-Log in"
466220,3584910,"2023-01-19 12:45:56",Monthly,"2023-01-17 18:53:11",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
466220,3585359,"2023-01-19 12:45:56",Monthly,"2023-01-17 19:22:58",Checkout-Checkout
466220,3585385,"2023-01-19 12:45:56",Monthly,"2023-01-17 19:24:29",Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
466220,3585402,"2023-01-19 12:45:56",Monthly,"2023-01-17 19:25:32",Checkout-Checkout
466220,3585415,"2023-01-19 12:45:56",Monthly,"2023-01-17 19:26:26",Checkout-Checkout
466220,3585418,"2023-01-19 12:45:56",Monthly,"2023-01-17 19:26:36",Checkout-Checkout
466220,3585648,"2023-01-19 12:45:56",Monthly,"2023-01-17 19:43:01",Checkout-Checkout-Checkout-Checkout
466220,3585685,"2023-01-19 12:45:56",Monthly,"2023-01-17 19:46:05",Coupon-Coupon-Coupon-Coupon
466220,3585712,"2023-01-19 12:45:56",Monthly,"2023-01-17 19:47:21",Checkout-Checkout
466220,3585716,"2023-01-19 12:45:56",Monthly,"2023-01-17 19:47:29",Checkout-Checkout
466220,3613364,"2023-01-19 12:45:56",Monthly,"2023-01-19 11:51:03","Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
466220,3613396,"2023-01-19 12:45:56",Monthly,"2023-01-19 11:52:24",Checkout-Checkout
466220,3613402,"2023-01-19 12:45:56",Monthly,"2023-01-19 11:52:49",Checkout-Checkout
466220,3614113,"2023-01-19 12:45:56",Monthly,"2023-01-19 12:42:13",Checkout-Checkout
466220,3614114,"2023-01-19 12:45:56",Monthly,"2023-01-19 12:42:24",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
466225,3585356,"2023-01-18 05:12:45",Annualy,"2023-01-17 19:22:53","Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
466225,3585590,"2023-01-18 05:12:45",Annualy,"2023-01-17 19:42:09","Resource center-Resource center"
466225,3591290,"2023-01-18 05:12:45",Annualy,"2023-01-18 05:11:20",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
466226,3585483,"2023-01-17 22:47:27",Annualy,"2023-01-17 19:31:56",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
466226,3587762,"2023-01-17 22:47:27",Annualy,"2023-01-17 22:24:25","Homepage-Log in"
466226,3587764,"2023-01-17 22:47:27",Annualy,"2023-01-17 22:24:56",Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
